  0.48611111111111110        0.0000000000000000        1.0000000000000000     
  0.48558484889545867        1.9471454447009200E-004  0.44541035385689642     
  0.48410103113068581        7.5102036040103630E-004  0.38203213263462810     
  0.48172420196283766        1.6531518651285053E-003  0.33266490469264287     
  0.47849860904053426        2.8899686256616554E-003  0.28838952077098845     
  0.47446193033684442        4.4502757681201570E-003  0.24632924496075626     
  0.46964841666353757        6.3219155859472404E-003  0.20518645965730142     
  0.46409013235600755        8.4915244061660039E-003  0.16426709070949896     
  0.45781755445668076        1.0944510770948067E-002  0.12315974499322768     
  0.45085989962898204        1.3665125312145998E-002   8.1604142088287812E-002
  0.44324532010396794        1.6636572231701202E-002   3.9428902661719945E-002
  0.43500103176587157        1.9841139452802734E-002  -3.4809905596659974E-003
  0.42615340547485270        2.3260335672215044E-002  -4.7202550165518886E-002
  0.41672803795634922        2.6875027792506716E-002  -9.1785773320474107E-002
  0.40674981116324238        3.0665574948833766E-002 -0.13726054516916975     
  0.39624294504769031        3.4611956894071365E-002 -0.18364115556161287     
  0.38523104646209794        3.8693895442897426E-002 -0.23092936179244106     
  0.37373715563449633        4.2890968271301649E-002 -0.27911653486083354     
  0.36178379092142704        4.7182714760918620E-002 -0.32818521202758211     
  0.34939299211025843        5.1548733842465264E-002 -0.37811025645187923     
  0.33658636229827360        5.5968773972598362E-002 -0.42885975266904364     
  0.32338510824503425        6.0422815500030320E-002 -0.48039572270180964     
  0.30981007903350843        6.4891145756690194E-002 -0.53267471994913973     
  0.29588180285700511        6.9354427259495324E-002 -0.58564834014532474     
  0.28162052175595464        7.3793759435911960E-002 -0.63926367687984498     
  0.26704622415004953        7.8190734297751321E-002 -0.69346374119596210     
  0.25217867504020425        8.2527486486882295E-002 -0.74818785929456011     
  0.23703744378673786        8.6786738107054770E-002 -0.80337205851975857     
  0.22164192940230787        9.0951838740316482E-002 -0.85894944906105053     
  0.20601138332871280        9.5006801026547155E-002 -0.91485060682706609     
  0.19016492969475868        9.8936332161926946E-002 -0.97100396150103951     
  0.17412158307744310       0.10272586164787595       -1.0273361927255262     
  0.15790026381057165       0.10636156559703379       -1.0837726365803411     
  0.14151981090360935       0.10983038787789709       -1.1402377039434155     
  0.12499899264924287       0.11312005835525549       -1.1966553119103871     
  0.10835651501100135       0.11621910845999493       -1.2529493291626137     
   9.1611027892636282E-002  0.11911688429934951       -1.3090440359924873     
   7.4781129399073734E-002  0.12180355749752045       -1.3648645996043896     
